commit,file,insertions,deletions,author,date
f93790227942998e5bfcc8ab4d78f95c42f42532,services/frontend/src/selectors/courseStats.js,6,3,Valtteri Kantanen,2024-05-06 10:14:40+03:00
abfd629e058664e5750e195be2e3a780d5c1d5b3,services/frontend/src/components/FacultyStatistics/FacultySelector/index.jsx,12,6,Riku Rauhala,2024-05-06 10:28:30+03:00
abfd629e058664e5750e195be2e3a780d5c1d5b3,services/frontend/src/components/FacultyStatistics/index.jsx,2,1,Riku Rauhala,2024-05-06 10:28:30+03:00
39fedc6a994991c0c6c9e59ca7e4041358118610,services/frontend/src/components/SortableTable/index.jsx,1,1,Valtteri Kantanen,2024-05-03 16:07:51+03:00
8f170586d307ecdc283e93b762bac4a55e57214d,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/GeneralTab.jsx,10,1,Valtteri Kantanen,2024-05-03 16:07:18+03:00
8f170586d307ecdc283e93b762bac4a55e57214d,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/columnHelpers/studyProgramme.jsx,26,12,Valtteri Kantanen,2024-05-03 16:07:18+03:00
b4345b5d517c7f6f946703ab1d58ec1250dfeb57,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/GeneralTab.jsx,10,13,Valtteri Kantanen,2024-05-03 16:06:04+03:00
b4345b5d517c7f6f946703ab1d58ec1250dfeb57,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/columnHelpers/semestersPresent.jsx,2,0,Valtteri Kantanen,2024-05-03 16:06:04+03:00
97819db85829da3fce4864f141865dc3f43ebdf6,services/frontend/src/components/StudyProgramme/StudyProgrammeSelector/index.jsx,9,3,Riku Rauhala,2024-05-03 15:48:37+03:00
4959d5bf519bf9cd0263e5d2b840eca9daea556e,services/frontend/src/components/StudyProgramme/StudyProgrammeSelector/index.jsx,51,53,Riku Rauhala,2024-05-03 15:06:22+03:00
3cbdae8046d750bb29a5e8008f6741de4a0e7ec0,services/backend/src/database/migrations_kone/20240503_00_add_study_programme_pins.js,18,0,Riku Rauhala,2024-05-03 12:23:38+03:00
3cbdae8046d750bb29a5e8008f6741de4a0e7ec0,services/backend/src/models/models_kone.js,15,0,Riku Rauhala,2024-05-03 12:23:38+03:00
6c86bf9b0e7cd34cb044da7d6ef7671943981db6,services/frontend/src/components/FilterView/filters/studyTrack.jsx,2,2,Riku Rauhala,2024-05-02 15:17:44+03:00
6c86bf9b0e7cd34cb044da7d6ef7671943981db6,services/frontend/src/components/PopulationStatistics/index.jsx,9,1,Riku Rauhala,2024-05-02 15:17:44+03:00
b42f87351fa6f7924b475a2ee0852b334f217032,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/GeneralTab.jsx,13,12,Valtteri Kantanen,2024-04-30 19:28:35+03:00
98b6daed03824962dd0bea6baca0f96525d30127,services/backend/src/routes.js,1,1,Valtteri Kantanen,2024-04-30 19:12:58+03:00
98b6daed03824962dd0bea6baca0f96525d30127,services/frontend/src/components/NavigationBar/index.jsx,1,1,Valtteri Kantanen,2024-04-30 19:12:58+03:00
98b6daed03824962dd0bea6baca0f96525d30127,services/frontend/src/components/Routes/index.jsx,1,2,Valtteri Kantanen,2024-04-30 19:12:58+03:00
