commit,file,insertions,deletions,author,date
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/FeedbackTarget/tabs/Settings/EditFeedbackTarget/utils.js,0,21,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/FeedbackTarget/tabs/Share/Share.js,12,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/FeedbackTarget/tabs/StudentsWithFeedback/DropZone.js,5,3,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/GuestUser/GuestFeedbackTargetResults.js,1,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyFeedbacks/utils.js,0,16,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/CourseUnitAccordion.js,1,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/MyTeaching.js,3,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitAccordion.js,83,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitGroup.js,20,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitGroupGrid.js,11,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitGroupGridColumn.js,11,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitGroupTitle.js,28,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitItem.js,49,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/CourseUnitItemContainer.js,16,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/DisabledCourseWarning.js,17,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/CourseUnitGroup/ExpandableCourseUnitGroup.js,60,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/FeedbackTargetList/FeedbackTargetList.js,42,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/FeedbackTargetList/FeedbackTargetListItem.js,134,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/MyTeaching.js,125,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/chips/InterimFeedbackChip.js,25,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/useCourseUnitGridColumns.js,24,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/useTeacherCourseUnits.js,44,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/utils/styles.js,10,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/MyTeaching/V2/utils/utils.js,22,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/NorppaFeedback/NorppaFeedback.js,1,5,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/Organisation/FeedbackCorrespondent.js,0,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/Organisation/OrganisationSurveyItem.js,1,2,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/Organisation/OrganisationSurveys.js,0,3,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/Organisation/TagSelector.js,0,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/pages/Router.js,2,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/client/util/courseIdentifiers.js,7,7,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/middleware/currentUserMiddleware.js,3,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/migrations/20240126_00_add_extra_org_ids_to_summaries.js,16,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/migrations/20240226_00_add_token_enrolment_enabled.js,14,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/models/feedbackTarget.js,5,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/admin/adminController.js,115,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/courseSummary/courseSummaryController.js,70,3,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/courseUnits/courseUnitController.js,4,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/feedbackTargets/feedbackTargetController.js,30,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/feedbacks/feedbacksController.js,2,99,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/myTeaching/index.js,3,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/myTeaching/myTeachingController.js,195,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/norppaFeedback/norppaFeedbackController.js,0,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/organisations/organisationController.js,10,12,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/organisations/util.js,15,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/routes/routes.js,3,6,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/Access.js,8,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/cache.js,1,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/enrollByToken.js,37,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/getEnrolmentToken.js,27,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/getErrorViewDetails.js,22,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/hideFeedback.js,118,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/index.js,2,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/feedbackTargets/update.js,9,2,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/access.js,26,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/buildSummaries.js,92,58,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/exportXLSX.js,202,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/getCourseUnitGroupSummary.js,106,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/getOrganisationSummary.js,364,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/getTeacherSummary.js,109,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/getUserOrganisationSummary.js,68,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/summary/index.js,7,3,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/surveys/universitySurvey.js,3,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/users/cache.js,1,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/services/users/preferences.js,31,24,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/index.js,1,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/seed.js,165,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/seedFeedbackTargets.js,53,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/seedSummary.js,144,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/testIds.js,13,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/testingController.js,178,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/test/utils.js,23,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/config.js,4,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/cron/precacheFeedbackTargetsCron.js,0,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/cron/summariesCron.js,0,3,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/customErrors.js,9,0,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/feedbackValidator.js,1,1,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/i18n.js,1,8,Reija Laukko,2024-03-07 12:03:05+00:00
878e9b5b3ec6dd1a48f62e6af4703848c67547fa,src/server/util/redisClient.js,5,1,Reija Laukko,2024-03-07 12:03:05+00:00
92672dc54f05a067111848adba487326681038ec,src/client/tsconfig.json,1,1,jannerantanen,2024-03-06 14:58:48+02:00
271743e03b9c66d2eb77a36064e7129620121fa3,src/client/pages/FeedbackTarget/tabs/Results/GroupSelector.tsx,7,5,jannerantanen,2024-03-06 14:52:17+02:00
5a0313004d984f2e260dd29732770d7cbc59e3cd,.gitattributes,3,0,jannerantanen,2024-03-06 14:29:53+02:00
a3199f955d230b7ddd4e9e4ecab4f8c1456d4e5b,.gitattributes,3,1,jannerantanen,2024-03-06 14:21:13+02:00
f02eb9de0950ad38b8aceec53ac4c514cca44c62,.gitattributes,1,0,jannerantanen,2024-03-06 14:20:09+02:00
71fc17485a7a816c4d77f704fbaccddd26a904ca,src/client/pages/FeedbackTarget/tabs/Results/GroupSelector.tsx,11,12,jannerantanen,2024-03-06 14:05:54+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.dockerignore,1,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.eslintignore,1,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.eslintrc.js,3,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.github/workflows/production.yml,2,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.github/workflows/staging.yml,1,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.github/workflows/test.yml,8,6,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,.gitignore,2,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,README.md,11,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,Tietosuojaseloste.md,13,14,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,config/default.js,40,22,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,config/hy.js,20,11,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress.config.js,3,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/fixtures/headers.js,121,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/common.spec.js,12,10,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/continuousFeedback.spec.js,35,31,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/courseSummary.spec.js,36,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/emailStatsView.spec.js,16,11,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/interimFeedback.spec.js,459,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/organisationSurvey.spec.js,829,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/programme.spec.js,73,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/teacherview.spec.js,34,36,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/universitySurvey.spec.js,31,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/integration/userfeedbacks.spec.js,48,20,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/support/commands.js,202,147,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,cypress/support/index.js,22,6,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,docker-compose.ci.yml,20,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,docker-compose.lw-dev.yml,28,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,docker-compose.test.yml,56,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,docker-compose.yml,25,42,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/cronjobs.md,3,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/deleted_tables.md,6,3,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/external_APIs/jami_swagger.json,298,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/external_APIs/pate_swagger.json,124,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/external_APIs/updater_swagger.json,114,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/feature_drafts/opetukseni/2024-02-02_12-11.png,0,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/feature_drafts/opetukseni/opetukseni_rework.md,39,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/feature_drafts/opetukseni/opetukseni_suggestion.png,0,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/feature_drafts/yleistetty_kurssiyhteenveto.md,29,14,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/oikeusryhmat.md,3,3,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,documentation/testingdocument.md,13,20,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,package-lock.json,551,523,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,package.json,20,17,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,public/locales/en/hy.json,6,6,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,public/locales/en/translation.json,151,29,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,public/locales/fi/hy.json,6,6,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,public/locales/fi/translation.json,153,30,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,public/locales/sv/hy.json,6,6,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,public/locales/sv/translation.json,111,15,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,scripts/get_palaute_prod_db.sh,64,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/assets/hy_logo_black.svg,1,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/Logs/LogItem.js,18,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/NavBar/Logo.js,1,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/NavBar/NavBar.js,12,13,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/OpenFeedback/OpenFeedback.js,12,5,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/CopyFromCourseDialog.js,29,11,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/GroupingQuestionSettings.js,1,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/MarkdownPreviewBase.js,32,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/OpenEditor.js,17,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/OpenPreview.js,5,4,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/OptionEditor.js,2,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/ProgrammeSurvey.js,2,4,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/QuestionCard.js,7,5,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/QuestionEditor.js,54,23,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/QuestionEditor/utils.js,8,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/ErrorDetails.js,115,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/ErrorView.js,15,10,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/FormikDatePicker.js,17,3,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/FormikLocalesFieldEditor.js,39,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/LinkButton.js,5,3,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/QuestionPublicityToggle.js,1,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/RouterTabs.js,6,11,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/TabGroup.js,31,19,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/components/common/YearSemesterSelector.js,19,42,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useAuthorizedUser.js,4,1,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useCourseUnitFeedbackTargets.js,4,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useFeedbackTargetErrorViewDetails.js,19,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useOrganisationAccess.js,5,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useURLSearchParams.js,16,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useUniversitySurvey.js,4,2,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/hooks/useUserOrganisationAccess.js,19,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/Admin.js,14,11,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/Inspector/FeedbackTargetItem.js,224,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/Inspector/InspectorResults.js,19,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/Inspector/LocalesSearchField.js,34,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/Inspector/TextSearchField.js,7,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/Inspector/utils.js,11,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/UserAccordion/UserAccordion.js,160,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/Banners/BannersView.js,268,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/EnableCourses/EnableCourses.js,119,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/FeedbackCorrescpondents/FeedbackCorrespondents.js,41,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/FeedbackTargetInspector/FeedbackTargetInspector.js,59,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/Misc/ConfigDebug.js,66,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/Misc/EditUniversitySurveyAccordion.js,34,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/Misc/EmailAccordion.js,105,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/Misc/MiscTab.js,46,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/NorppaFeedback/NorppaFeedbackView.js,106,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/NorppaStatistics/NorppaStatisticsView.js,119,0,jannerantanen,2024-03-06 14:04:35+02:00
79e55555b6a60c4236768087e7d861aee1c8513b,src/client/pages/Admin/tabs/OrganisationAccess/OrganisationAccess.js,140,0,jannerantanen,2024-03-06 14:04:35+02:00
